,i1_kernel,i1_kernel_std,i1_scaled,iii3_kernel,iii3_kernel_std,iii3_scaled
0,2.1237513889,0.246421040648,0.246421040648,5.84202752683,0.620044286711,0.620044286711
1,2.12412445334,0.246730476074,0.246730476074,5.84212397391,0.620212803086,0.620212803086
2,2.1244975681,0.247039953234,0.247039953234,5.84222038911,0.62038126375,0.62038126375
3,2.12487073121,0.247349470496,0.247349470496,5.84231677214,0.620549668206,0.620549668206
4,2.12524394071,0.247659026232,0.247659026232,5.84241312272,0.620718015959,0.620718015959
5,2.12561719463,0.247968618822,0.247968618822,5.84250944056,0.62088630652,0.62088630652
6,2.12599049105,0.248278246656,0.248278246656,5.8426057254,0.621054539406,0.621054539406
7,2.12636382802,0.248587908126,0.248587908126,5.84270197695,0.621222714137,0.621222714137
8,2.12673720362,0.248897601636,0.248897601636,5.84279819494,0.621390830238,0.621390830238
9,2.12711061593,0.249207325595,0.249207325595,5.84289437911,0.62155888724,0.62155888724
10,2.12748406304,0.24951707842,0.24951707842,5.84299052919,0.621726884678,0.621726884678
11,2.12785754305,0.249826858536,0.249826858536,5.84308664492,0.621894822091,0.621894822091
12,2.12823105407,0.250136664375,0.250136664375,5.84318272603,0.622062699025,0.622062699025
13,2.12860459423,0.250446494379,0.250446494379,5.84327877227,0.622230515031,0.622230515031
14,2.12897816165,0.250756346995,0.250756346995,5.84337478338,0.622398269663,0.622398269663
15,2.12935175448,0.25106622068,0.25106622068,5.84347075912,0.622565962482,0.622565962482
16,2.12972537085,0.251376113899,0.251376113899,5.84356669923,0.622733593053,0.622733593053
17,2.13009900893,0.251686025125,0.251686025125,5.84366260347,0.622901160946,0.622901160946
18,2.1304726669,0.25199595284,0.25199595284,5.84375847159,0.623068665739,0.623068665739
19,2.13084634292,0.252305895533,0.252305895533,5.84385430336,0.623236107011,0.623236107011
20,2.13122003518,0.252615851703,0.252615851703,5.84395009854,0.623403484349,0.623403484349
21,2.1315937419,0.252925819858,0.252925819858,5.8440458569,0.623570797345,0.623570797345
22,2.13196746128,0.253235798513,0.253235798513,5.84414157819,0.623738045596,0.623738045596
23,2.13234119154,0.253545786195,0.253545786195,5.84423726221,0.623905228704,0.623905228704
24,2.13271493091,0.253855781436,0.253855781436,5.84433290871,0.624072346278,0.624072346278
25,2.13308867765,0.254165782781,0.254165782781,5.84442851749,0.62423939793,0.62423939793
26,2.13346242999,0.254475788783,0.254475788783,5.84452408832,0.624406383279,0.624406383279
27,2.13383618622,0.254785798002,0.254785798002,5.84461962099,0.624573301951,0.624573301951
28,2.13420994461,0.255095809012,0.255095809012,5.84471511529,0.624740153574,0.624740153574
29,2.13458370344,0.255405820392,0.255405820392,5.844810571,0.624906937784,0.624906937784
30,2.13495746102,0.255715830734,0.255715830734,5.84490598792,0.625073654223,0.625073654223
31,2.13533121566,0.256025838637,0.256025838637,5.84500136586,0.625240302537,0.625240302537
32,2.13570496568,0.256335842713,0.256335842713,5.84509670461,0.625406882379,0.625406882379
33,2.13607870943,0.256645841581,0.256645841581,5.84519200397,0.625573393407,0.625573393407
34,2.13645244525,0.256955833872,0.256955833872,5.84528726375,0.625739835286,0.625739835286
35,2.1368261715,0.257265818227,0.257265818227,5.84538248377,0.625906207684,0.625906207684
36,2.13719988655,0.257575793297,0.257575793297,5.84547766384,0.626072510279,0.626072510279
37,2.1375735888,0.257885757742,0.257885757742,5.84557280378,0.626238742751,0.626238742751
38,2.13794727663,0.258195710234,0.258195710234,5.8456679034,0.626404904788,0.626404904788
39,2.13832094847,0.258505649456,0.258505649456,5.84576296254,0.626570996083,0.626570996083
